Timestamp,UTM_EASTING,UTM_NORTHING,H:CGVD2013(m),Depth
1654143751.07496,665053.334861415,5563896.031823115,21.329470720291134,8.1
1654143752.066899,665051.9350113801,5563898.3207457485,21.262691466808324,8.1
1654143753.074705,665050.5167090024,5563900.612947392,21.33091529512405,8.1
1654143754.066606,665049.0653181222,5563902.846909301,21.312378908634187,8.0
1654143755.090485,665047.5841198406,5563905.140773011,21.368588357925418,8.0
1654143756.082469,665046.1086072107,5563907.337763971,21.35113346171379,8.0
1654143757.090304,665044.6338535902,5563909.5746877035,21.266808508872987,8.0
1654143758.098193,665043.1316985444,5563911.806968447,21.303947472572325,7.9
1654143759.090075,665041.6263066053,5563913.973342748,21.324501125097274,8.0
1654143760.097896,665040.1033963748,5563916.1555632055,21.359244727373127,7.9
1654143761.105693,665038.5784720446,5563918.3564408375,21.348652920722962,7.9
1654143762.09749,665037.0673616468,5563920.501241715,21.343892509937287,7.9
1654143763.105326,665035.5641230989,5563922.696646647,21.336691955566405,8.0
1654143764.113206,665034.0370020351,5563924.8675717525,21.35589114689827,7.8
1654143765.105094,665032.5658139925,5563927.026650107,21.353158496856686,7.8
1654143766.112877,665031.046142425,5563929.18006932,21.335279723644256,7.8
1654143767.10472,665029.5697320733,5563931.306294255,21.301917760849,7.8
1654143768.112584,665028.0114493088,5563933.442127176,21.334548317909242,7.8
1654143769.120384,665026.4057858845,5563935.533594697,21.280477295398715,7.9
1654143770.128265,665024.799311839,5563937.618348532,21.30307397341728,7.8
1654143771.120047,665023.1786237757,5563939.67329704,21.325780282497405,7.7
1654143772.127865,665021.5686054102,5563941.774204192,21.349069889068602,7.7
1654143773.119717,665019.9800702194,5563943.809097178,21.309075469970704,7.7
1654143774.127571,665018.3944649944,5563945.947875489,21.343312144517895,7.7
1654143775.135382,665016.7729472984,5563948.070293611,21.339982326507567,7.6
1654143776.127229,665015.1688582189,5563950.153132309,21.328725542068486,7.6
1654143777.135067,665013.5360246046,5563952.27348053,21.320725334882738,7.6
1654143778.126882,665011.8951552379,5563954.318532191,21.33,7.6
1654143779.134836,665010.2167555816,5563956.388221133,21.352234265327453,7.6
1654143780.142619,665008.523554036,5563958.444356432,21.29213666439056,7.6
1654143781.150538,665006.8090584707,5563960.459938599,21.315481613874436,7.5
1654143782.142335,665005.1622276905,5563962.485944349,21.324390660285953,7.5
1654143783.150224,665003.4635663213,5563964.585473969,21.29264649486542,7.5
1654143784.158085,665001.7632319283,5563966.601371259,21.324370212554932,7.5
1654143785.149829,665000.1249404307,5563968.647816428,21.366118802309035,7.5
1654143786.157824,664998.4657629192,5563970.704897825,21.41311921477318,7.4
1654143787.1656,664996.8196987156,5563972.792808187,21.372624797821047,7.4
1654143788.173634,664995.1914647189,5563974.911785096,21.281305412769317,7.4
1654143789.165534,664993.5584790199,5563976.909259633,21.325542523860932,7.4
1654143790.173407,664991.9285193774,5563979.013742543,21.285301327228545,7.4
1654143791.181233,664990.2634294627,5563981.040643046,21.314764931678774,7.4
1654143792.173167,664988.6134928254,5563983.070157188,21.31056433773041,7.4
1654143793.180885,664986.9296937347,5563985.102532618,21.329527080535886,7.3
1654143794.188752,664985.2514693999,5563987.171291184,21.327975038528443,7.3
1654143795.196723,664983.5487941492,5563989.222550838,21.350514290571216,7.3
1654143796.18856,664981.9006709608,5563991.248530719,21.392220160007476,7.3
1654143797.196454,664980.2387927875,5563993.332918532,21.36382581615448,7.2
1654143798.204295,664978.5869634043,5563995.398297523,21.381214166164394,7.2
1654143799.212076,664976.9350209588,5563997.47705449,21.359555848121644,7.2
1654143800.203984,664975.28866683,5563999.528089891,21.359930079936984,7.2
1654143801.211833,664973.6284909791,5564001.59487275,21.35177816700935,7.2
1654143802.219674,664971.925488574,5564003.65757623,21.35,7.2
1654143803.211494,664970.248117541,5564005.673356197,21.339879421472553,7.2
1654143804.219363,664968.5320207468,5564007.713763716,21.35683490371704,7.1
1654143805.211178,664966.8625293929,5564009.72372347,21.39358583641052,7.1
1654143806.219038,664965.2184120564,5564011.777817882,21.34277096199989,7.1
1654143807.226856,664963.5181299513,5564013.844002034,21.384499208927156,7.0
1654143808.2186,664961.8889364392,5564015.875909611,21.272429000377652,7.0
1654143809.22632,664960.2550381774,5564017.923467463,21.28067168045044,7.1
1654143810.23404,664958.6176445159,5564019.970371925,21.30183312034607,7.0
1654143811.225683,664957.0127398508,5564022.008327609,21.34717841482162,7.0
1654143812.233392,664955.36170806,5564024.046654681,21.34767731189728,6.9
1654143813.241089,664953.7150913875,5564026.132247736,21.378982574462892,6.9
1654143814.232797,664952.0830208877,5564028.127147591,21.350242796897888,6.9
1654143815.240627,664950.4336375798,5564030.229623036,21.341508778572084,6.9
1654143816.232281,664948.8263756377,5564032.276156747,21.340237552642822,6.9
1654143817.23999,664947.2041160418,5564034.3614290655,21.400750010013578,6.9
1654143818.247641,664945.5833262361,5564036.466688189,21.416816614151003,6.8
1654143819.239338,664944.0120625196,5564038.547344612,21.357734771966935,6.8
1654143820.247058,664942.3873697586,5564040.6359328935,21.425488857507705,6.8
1654143821.254655,664940.7826138374,5564042.762616964,21.363941380500794,6.8
1654143822.246576,664939.21006321,5564044.842447289,21.370381630897523,6.8
1654143823.254344,664937.5817682876,5564046.948291009,21.32207991147041,6.9
1654143824.262182,664935.964355707,5564049.0170195885,21.365639090061187,6.8
1654143825.253751,664934.3567937099,5564051.07991427,21.356263751029967,6.8
1654143826.261482,664932.729270657,5564053.192994496,21.339787049770358,6.5
1654143827.269159,664931.0880380305,5564055.262417976,21.400300182342527,6.3
1654143828.276863,664929.4660624898,5564057.360347613,21.362565684556966,6.6
1654143829.284577,664927.8511204133,5564059.435250157,21.355410846233365,6.8
1654143830.276302,664926.2709324118,5564061.490759728,21.360564374923708,6.7
1654143831.284021,664924.6647727177,5564063.607286383,21.337882062673568,6.7
1654143832.275748,664923.0807599876,5564065.672370527,21.346571259975434,6.5
